Sample Index,Condition,Text_SubjectiveLit Generated,Text_SubjectiveLit True,Text_Anxiety Generated,Text_Anxiety True,Text_Numeracy Generated,Text_Numeracy True,Text_TrustPhys Generated,Text_TrustPhys True
23,holdout_Text_SubjectiveLit.jsonl,"Given my mother's journey through her breast cancer treatment, I feel that I've gained a wealth of knowledge regarding the healthcare system and various treatments. I believe I can research, understand, and process health information reasonably well. However, my financial situation often inhibits my ability to make appropriate health decisions, as I'm always weighing potential medical needs against the financial burdens they could create.","I have the capacity to obtain, process, and understand basic health information. The problem is whether I am informed enough to make appropriate health decisions regardless of how many questions I ask. If I need to know something it should be TOLD to me, and if I need a procedure immediately it should be scheduled immediately instead of them ignoring me for a month and setting up an entirely different procedure without consulting anyone before a different doctor tells me that I needed something different the whole time.","I often worry about hearing a diagnosis of a serious ailment or disease. Even though I'm not overly proactive about my health, I fret about the possibility of having something wrong and not knowing about it. Additionally, the financial burden of any treatment or procedures is a constant source of anxiety for me, considering my income. I also find myself worrying about whether or not the doctor truly understands or listens to my health concerns.","Money. I have no insurance so if there's something serious and I have to be rushed to the hospital, I will never be able to pay for it. I would rather they just leave me on the examination table to die than help at that point. I'm already in debt because of college loans; I literally can't afford to be in any more debt than I already am.","After college, I worked as a medical scribe in a primary care office. That experience expanded my working knowledge of common illnesses and diseases far beyond what I had learned in my basic health classes in college. I was working closely with the doctors and seeing first-hand how they diagnose and treat illnesses. I saw everything from common colds to more chronic conditions like diabetes and heart disease. It was an eye-opening experience, and it has definitely influenced how I view health and medical issues.","My mother was recently treated for breast cancer and just had her third of four chemotherapy sessions. She was initially told that she would not need chemo at all and would just have to do radiation to lower the rate of recurrence after the tumor and a lymph node was removed, and then a month later she had to very quickly reschedule, messing up work and therefore putting her insurance at risk. All of the complaints I've given you so far are incredibly fresh in my mind.","I guess I feel a little uncertain with doctors in general. While they're human and everyone makes mistakes, a mistake from them could potentially be life-threatening which is scary. Some seem to care more about what the insurance will cover than what's effectively the best treatment. So, my trust somewhat wavers depending on the situation. However, I appreciate when they take the time to explain everything and genuinely seem to care about my health.","So the surgery went incredibly well with only one nurse having poor bedside manner. The issue was the follow-up procedures. Radiation was all set up and ready to go before a sudden visit to the oncologist was scheduled. And we were informed that we were a month behind schedule. After that, suddenly radiation had to be pushed back over two months so four sessions of chemo could be forced through. We don't go to the first surgeon/general practitioner anymore. Apparently that's common with most surgeons: once they're done with you, you yourself don't need help anymore, even if you clearly do."
23,holdout_Text_TrustPhys.jsonl,"While I am confident in my ability to grasp basic health information and services, my primary concern lies in whether I am being given the right information to make the best decisions for my health. Sometimes it feels like I need to be the one proactively asking and seeking out information rather than being properly informed by health professionals. And though I understand the mechanics of making sound health decisions, it's often not my top priority, which can feel like a barrier to adequate health decision-making.","I have the capacity to obtain, process, and understand basic health information. The problem is whether I am informed enough to make appropriate health decisions regardless of how many questions I ask. If I need to know something it should be TOLD to me, and if I need a procedure immediately it should be scheduled immediately instead of them ignoring me for a month and setting up an entirely different procedure without consulting anyone before a different doctor tells me that I needed something different the whole time.","What worries me the most about visiting the doctor's office is the potential for getting bad news, the uncertainty of not knowing what's wrong until the doctor tells me. The lab tests, the waiting, the unknown, all fuel my anxiety. Plus, the cost of healthcare, given my low annual income, is always a great concern. I often fear not being able to afford necessary treatments.","Money. I have no insurance so if there's something serious and I have to be rushed to the hospital, I will never be able to pay for it. I would rather they just leave me on the examination table to die than help at that point. I'm already in debt because of college loans; I literally can't afford to be in any more debt than I already am.","A few years back, I worked at a nursing home while I was finishing up college. The experience gave me a first-hand look at a variety of health issues and how they were managed. I learned a lot about the importance of medication, critical signs to watch for, and the general upkeep of seniors' health. Even though I wasn't the primary caregiver, I made it a point to understand residents' needs and habits. Looking back, I believe this experience really improved my knowledge around health matters.","My mother was recently treated for breast cancer and just had her third of four chemotherapy sessions. She was initially told that she would not need chemo at all and would just have to do radiation to lower the rate of recurrence after the tumor and a lymph node was removed, and then a month later she had to very quickly reschedule, messing up work and therefore putting her insurance at risk. All of the complaints I've given you so far are incredibly fresh in my mind.","As for doctors in general, my level of trust is quite low. They seem more concerned about getting paid for a bunch of tests rather than actually treating people. I mean, I've seen patients who have been in for multiple visits, various tests, consultations with numerous specialists, and they’re still clueless about what's wrong with them. I believe doctors mean well, but I consider the quality of healthcare as being on a downhill slope.","So the surgery went incredibly well with only one nurse having poor bedside manner. The issue was the follow-up procedures. Radiation was all set up and ready to go before a sudden visit to the oncologist was scheduled. And we were informed that we were a month behind schedule. After that, suddenly radiation had to be pushed back over two months so four sessions of chemo could be forced through. We don't go to the first surgeon/general practitioner anymore. Apparently that's common with most surgeons: once they're done with you, you yourself don't need help anymore, even if you clearly do."
23,Baseline Zero Shot,"I believe I have a reasonably high degree of health literacy. I'm capable of obtaining, processing, and understanding basic health information. I also have moderate proficiency in seeking out health services when necessary. Although I sometimes find medical jargon difficult to comprehend, I generally understand the bulk of the information given to me and capable of making informed health decisions. However, there is always room for improvement and I am committed to continually enhancing my understanding in this area as needed.","I have the capacity to obtain, process, and understand basic health information. The problem is whether I am informed enough to make appropriate health decisions regardless of how many questions I ask. If I need to know something it should be TOLD to me, and if I need a procedure immediately it should be scheduled immediately instead of them ignoring me for a month and setting up an entirely different procedure without consulting anyone before a different doctor tells me that I needed something different the whole time.","The uncertainty and anticipation of what the doctor might say about my health condition troubles me the most. Being in a sterile environment with white coats and medical tools can feel overwhelming and impersonal at times. I worry about the possibility of needing further tests or hearing bad news about my health. The thought of painful procedures, unfamiliar terminology, and potential medical bills also causes anxiety.","Money. I have no insurance so if there's something serious and I have to be rushed to the hospital, I will never be able to pay for it. I would rather they just leave me on the examination table to die than help at that point. I'm already in debt because of college loans; I literally can't afford to be in any more debt than I already am.","Several years ago, my grandmother fell quite ill with numerous symptoms that her general practitioners couldn't quite pin down. As someone with a strong interest in health and medical issues, I started conducting extensive research to understand her symptoms and possible causes. As I delved deeper, I began suspecting that she was suffering from an underactive thyroid, a condition known as hypothyroidism. I requested her doctor to conduct specific thyroid-related tests. The results proved my suspicion correct - she indeed was suffering from hyp","My mother was recently treated for breast cancer and just had her third of four chemotherapy sessions. She was initially told that she would not need chemo at all and would just have to do radiation to lower the rate of recurrence after the tumor and a lymph node was removed, and then a month later she had to very quickly reschedule, messing up work and therefore putting her insurance at risk. All of the complaints I've given you so far are incredibly fresh in my mind.","I trust my primary care physician because he has always been professional and thorough in his examination. He takes the time to answer my questions and address my concerns, and I feel that he genuinely cares about my health and wellbeing. He's also consistent in his communication and explains medical terms and procedures in a way that’s easy for me to understand. Additionally, he has been very helpful in coordinating with my other healthcare providers when necessary. All these factors contribute to my trust in him as a healthcare provider.","So the surgery went incredibly well with only one nurse having poor bedside manner. The issue was the follow-up procedures. Radiation was all set up and ready to go before a sudden visit to the oncologist was scheduled. And we were informed that we were a month behind schedule. After that, suddenly radiation had to be pushed back over two months so four sessions of chemo could be forced through. We don't go to the first surgeon/general practitioner anymore. Apparently that's common with most surgeons: once they're done with you, you yourself don't need help anymore, even if you clearly do."
23,no_system_prompt.jsonl,"I believe that I have a somewhat solid capacity to obtain, process, and understand basic health information. However, my trust in the healthcare system is shaken, which makes it difficult for me to have full confidence in making appropriate health decisions. I also worry about the financial aspect of healthcare due to my uninsured status which, invariably, affects my judgement when it comes to health decisions.","I have the capacity to obtain, process, and understand basic health information. The problem is whether I am informed enough to make appropriate health decisions regardless of how many questions I ask. If I need to know something it should be TOLD to me, and if I need a procedure immediately it should be scheduled immediately instead of them ignoring me for a month and setting up an entirely different procedure without consulting anyone before a different doctor tells me that I needed something different the whole time.","The thing that makes me most anxious about visiting a doctor's office is the uncertainty. I worry about what they might find, whether it's a new health problem or a worsening of an existing one. I also fear the potential for misdiagnosis or missing something crucial about my health. Furthermore, the idea of needing follow-up procedures or tests, and the potential cost and time associated with them, are also sources of anxiety.","Money. I have no insurance so if there's something serious and I have to be rushed to the hospital, I will never be able to pay for it. I would rather they just leave me on the examination table to die than help at that point. I'm already in debt because of college loans; I literally can't afford to be in any more debt than I already am.","I had an experience when I was living on my own during college. I started losing weight very quickly, was constantly weak and fatigued, and was urinating frequently. These were clear symptoms to me, having a family history of type 1 diabetes. I immediately took myself to the hospital and told the doctor that I suspected insulin-dependent diabetes mellitus. My self-diagnosis was confirmed after lab tests, and I began treatment promptly. This experience clearly demonstrated my understanding of medical issues, at least","My mother was recently treated for breast cancer and just had her third of four chemotherapy sessions. She was initially told that she would not need chemo at all and would just have to do radiation to lower the rate of recurrence after the tumor and a lymph node was removed, and then a month later she had to very quickly reschedule, messing up work and therefore putting her insurance at risk. All of the complaints I've given you so far are incredibly fresh in my mind.","I have mixed feelings towards physicians. On one hand, I trust them for their medical knowledge and expertise as they have dedicated years of their life studying and practicing medicine. However, I feel some of them lack empathy and do not consider the emotional stress and financial burden that illness puts on a patient. Also, some appear to rush appointments, making me feel like just another patient in line rather than an individual.","So the surgery went incredibly well with only one nurse having poor bedside manner. The issue was the follow-up procedures. Radiation was all set up and ready to go before a sudden visit to the oncologist was scheduled. And we were informed that we were a month behind schedule. After that, suddenly radiation had to be pushed back over two months so four sessions of chemo could be forced through. We don't go to the first surgeon/general practitioner anymore. Apparently that's common with most surgeons: once they're done with you, you yourself don't need help anymore, even if you clearly do."
24,all_4.jsonl,"In my opinion, I have a good capacity to access, digest, and comprehend fundamental health information and services that are important for making sound health decisions. After all, I make it a point to keep informed about my health and wellness. I stay open-minded, curious, and willing to learn new things about health. Despite my age, I make it an effort to stay updated, and I trust my ability to discern valuable knowledge. I'm not afraid to ask questions or seek help if I need to"," I AM OF SOUND MIND. I CAN READ. I CAN WRITE. I CAN SPELL.I DO NOT HAVE A HEARING PROBLEM, I WEAR GLASSES TO SEE WHAT I AM READING.","IN ALL HONESTY, I DON'T REALLY GET ANXIOUS WHEN VISITING THE DOCTOR. I HAVE A LONG-STANDING RELATIONSHIP WITH MY DOCTOR AND I TRUST HER JUDGEMENT. IF ANYTHING, IT IS THE UNKNOWN THAT CAN BE A BIT DISTRESSING—WAITING ON TEST RESULTS OR WONDERING ABOUT THE OUTCOME OF A PROCEDURE. BUT, I TRY TO STAY CALM AND REMAIN POSITIVE. AFTER ALL, W",I HAVE NEVER FELT ANXIOUS OR AFRAID WHEN I GO TO THE DOCTOR. NO REASON. SHE HAS ALWAYS BEEN HONEST WITH ME.,"A few years ago, I started feeling unusually tired and short of breath even when I wasn't exerting myself. Because of my basic understanding of health, I recognized these could be signs of something serious. I decided to see my doctor who then diagnosed me with anemia. Based on my symptoms and my doctor's advice, we were able to manage the condition with iron supplements and dietary changes. It proved to me the importance of being aware and proactive about my health.",WALKING PNEUMONIA. NO KNOWLEDGE. NO SIGNS. ONLY EXPERIENCE I HAD WAS APATITE LOST. I NOW KNOW WHAT TO LOOK FOR WHEN IT COMES TO MY HEALTH. THIS COMES IN VARIOUS FORMS. ,"I HAVE ALWAYS HAD A GOOD EXPERIENCE WITH MY PRIMARY CARE PHYSICIAN. SHE'S ALWAYS BEEN HONEST, OPEN, AND TRANSPARENT WITH ME, WHICH IS WHY I TRUST HER. SHE PUTS HER PATIENTS FIRST, AND HAS NEVER GIVEN ME ANY REASON TO DOUBT HER.",I HAVE BEEN WITH MY PCP FOR 25 + YEARS. SHE HAS ALL WAYS BEEN UP FRONT ABOUT MY CARE. NEVER HAD A REASON TO MISTRUST HER.
24,conditioning_on_all.jsonl,"I feel quite adept at understanding my health needs and making informed decisions. Having seen a lot through my years, I've learned to listen to my body and also navigate through health information available. Although I don't necessarily have a medical degree, I've made it a point to stay up to speed with basic health recommendations. I tend to ask questions when at the doctor's office and actively participate in discussions about my health and necessary steps needed for prevention and care. Sometimes, all the medical terminologies can"," I AM OF SOUND MIND. I CAN READ. I CAN WRITE. I CAN SPELL.I DO NOT HAVE A HEARING PROBLEM, I WEAR GLASSES TO SEE WHAT I AM READING.","Every visit to the doctor fills me with some amount of anxiety, mainly because I worry about the diagnosis or the outcome of my check-ups. I question if I am doing enough to maintain my health, as I try with the best intentions to prevent illness, but I don't always follow through on everything. I also feel somewhat uncomfortable anticipating some of the procedures or tests. It's me just letting my imagination get the best of me, even though I am usually calm and steady.",I HAVE NEVER FELT ANXIOUS OR AFRAID WHEN I GO TO THE DOCTOR. NO REASON. SHE HAS ALWAYS BEEN HONEST WITH ME.,"Oh, there's an episode I recall quite well. Some penny dreadful years back, I was at a community social gathering, and one of the ladies - a kindly older woman - suddenly got all dizzy and disoriented, you see. A lot of folks got all worried, understandably, but I remembered my reading about symptoms of dehydration, and that warm summer day was practically baking us. I advised everyone to keep her sitting down, brought her cool water to drink slowly, and told them to fan her",WALKING PNEUMONIA. NO KNOWLEDGE. NO SIGNS. ONLY EXPERIENCE I HAD WAS APATITE LOST. I NOW KNOW WHAT TO LOOK FOR WHEN IT COMES TO MY HEALTH. THIS COMES IN VARIOUS FORMS. ,"I trust my primary care physician quite a bit, mainly because she has proven herself to be very reliable and knowledgeable over the years. When I go to her with a health concern, she always listens attentively, respects my opinions, and then provides insightful advice based on her extensive medical experience. She's also very personable and compassionate, which helps me feel comfortable discussing any health issues I might have. However, I do believe that my health is a shared responsibility. Consequently, I don't rely entirely",I HAVE BEEN WITH MY PCP FOR 25 + YEARS. SHE HAS ALL WAYS BEEN UP FRONT ABOUT MY CARE. NEVER HAD A REASON TO MISTRUST HER.
24,holdout_Text_Anxiety.jsonl,I believe my education and life experiences have armed me with the capacity to understand and make basic health decisions. I do my research anytime I'm diagnosed with anything and make sure I understand how it affects me. I'm also not afraid to ask questions so that I can obtain better understanding. I feel confident in my ability to process and understand health information and services.," I AM OF SOUND MIND. I CAN READ. I CAN WRITE. I CAN SPELL.I DO NOT HAVE A HEARING PROBLEM, I WEAR GLASSES TO SEE WHAT I AM READING.","FIRST ANXIOUS MOMENT, THE WAITING. THEN SITTING IN THE EXAMINATION ROOM WAITING TO BE EXAMINED. THEN SITTING IN THE EXAMINATION ROOM AND HEARING THE DIAGNOSIS. I'M NOT AS WORRIED AS I USE TO BE.",I HAVE NEVER FELT ANXIOUS OR AFRAID WHEN I GO TO THE DOCTOR. NO REASON. SHE HAS ALWAYS BEEN HONEST WITH ME.,"There was a time when I started feeling consistently tired and experiencing shortness of breath. Given my general understanding and vigilance about health issues, I didn't ignore these symptoms assuming it's due to age or weather. I went to my primary care physician who upon investigation found that it was the onset of walking pneumonia. My prompt action helped in early detection and treatment. From this incident, I got an increased understanding of the need to seek medical advice at the earliest and not to ignore any changes in our",WALKING PNEUMONIA. NO KNOWLEDGE. NO SIGNS. ONLY EXPERIENCE I HAD WAS APATITE LOST. I NOW KNOW WHAT TO LOOK FOR WHEN IT COMES TO MY HEALTH. THIS COMES IN VARIOUS FORMS. ,I trust my primary care physician because she has always been transparent with me about my health. We've built a strong relationship over the 25 years that I've been seeing her and I feel like she truly cares about my well-being. I trust her judgement and I feel comfortable discussing any health concerns I might have with her.,I HAVE BEEN WITH MY PCP FOR 25 + YEARS. SHE HAS ALL WAYS BEEN UP FRONT ABOUT MY CARE. NEVER HAD A REASON TO MISTRUST HER.
24,holdout_Text_Numeracy.jsonl,"I believe I have a good capacity to understand and process health information. I maximize my education to follow and comprehend medical advice, by asking questions when I don't understand something and doing additional research if needed. Even though the medical language can be confusing sometimes, I try my best to fully understand what's going on with my health."," I AM OF SOUND MIND. I CAN READ. I CAN WRITE. I CAN SPELL.I DO NOT HAVE A HEARING PROBLEM, I WEAR GLASSES TO SEE WHAT I AM READING.","The only thing that I might consider as making me anxious would be the wait before the visit. Sometimes, I feel anxious about the potential news of a new health issue or if a previous health concern has worsened. But generally, I trust my doctor and I know that everything that could be done is being done.",I HAVE NEVER FELT ANXIOUS OR AFRAID WHEN I GO TO THE DOCTOR. NO REASON. SHE HAS ALWAYS BEEN HONEST WITH ME.,"WHEN I WAS DIAGNOSED WITH HIGH BLOOD PRESSURE, I TOOK IT UPON MYSELF TO RESEARCH AND LEARN MORE ABOUT IT. I ASKED MY DOCTOR ENDLESS QUESTIONS, FOLLOWED THE PRESCRIBED CARE REGIME AND MADE DIETARY AND LIFESTYLE ADJUSTMENTS. MY SUCCESSFUL MANAGEMENT OF THIS CONDITION IS A TESTAMENT TO MY ABILITY TO UNDERSTAND AND HANDLE MEDICAL ISSUES.",WALKING PNEUMONIA. NO KNOWLEDGE. NO SIGNS. ONLY EXPERIENCE I HAD WAS APATITE LOST. I NOW KNOW WHAT TO LOOK FOR WHEN IT COMES TO MY HEALTH. THIS COMES IN VARIOUS FORMS. ,"As I said before, I have been with my primary care physician for over 25 years. She has always been very transparent and direct when it comes to my health. I appreciate her honesty and professionalism, and I feel very comfortable when discussing my health concerns with her. Therefore, I trust her deeply. I believe doctors, in general, receive intensive training and education, and they are committed to patient care. I don't have any reason to distrust them.",I HAVE BEEN WITH MY PCP FOR 25 + YEARS. SHE HAS ALL WAYS BEEN UP FRONT ABOUT MY CARE. NEVER HAD A REASON TO MISTRUST HER.
24,holdout_Text_SubjectiveLit.jsonl,"I DO BELIEVE THAT I AM ABLE TO GET, PROCESS AND UNDERSTAND BASIC HEALTH INFORMATION AND SERVICES. I DO MAKE MY OWN HEALTH DECISIONS AND DISCUSS THEM WITH MY DOCTOR. MY HEALTH IS VERY IMPORTANT TO ME. I DO EVERYTHING I CAN TO STAY AS HEALTHY AS POSSIBLE."," I AM OF SOUND MIND. I CAN READ. I CAN WRITE. I CAN SPELL.I DO NOT HAVE A HEARING PROBLEM, I WEAR GLASSES TO SEE WHAT I AM READING.","I REALLY CAN'T SAY THAT I GET ANXIOUS OR WORRIED WHEN I VISIT THE DOCTOR'S OFFICE. BUT I GUESS IF ANYTHING MAKES ME A LITTLE ANXIOUS, IT'S THE WAITING TO HEAR THE RESULTS OF MY LAB TESTS. LIKE ANYONE, I DON'T WANT TO HEAR BAD NEWS ABOUT MY HEALTH.",I HAVE NEVER FELT ANXIOUS OR AFRAID WHEN I GO TO THE DOCTOR. NO REASON. SHE HAS ALWAYS BEEN HONEST WITH ME.,"A couple of years ago, I was diagnosed with Type 2 Diabetes. I've always tried to maintain a healthy lifestyle, but I suppose my age and genetics played a part. Post the diagnosis, I've immersed myself in learning about the disease, how diet and exercise can control it. I also took nutrition classes. It's not just about staying active anymore, it's about understanding what goes into my body and how it affects me. The knowledge has helped me manage my condition quite effectively so far",WALKING PNEUMONIA. NO KNOWLEDGE. NO SIGNS. ONLY EXPERIENCE I HAD WAS APATITE LOST. I NOW KNOW WHAT TO LOOK FOR WHEN IT COMES TO MY HEALTH. THIS COMES IN VARIOUS FORMS. ,"My trust in my primary care physician runs deep because she has shown genuine care for my well-being in all the years I've been seeing her. She communicates with me clearly, listens to my concerns, and always provides practical advice. I've never had any reason to question her integrity or professional skills. She has always been honest and transparent, which makes me trust her even more.",I HAVE BEEN WITH MY PCP FOR 25 + YEARS. SHE HAS ALL WAYS BEEN UP FRONT ABOUT MY CARE. NEVER HAD A REASON TO MISTRUST HER.
24,holdout_Text_TrustPhys.jsonl,"I feel quite capable of obtaining, processing, and understanding basic health information and services. Over my lifetime, I've picked up knowledge on various health matters and I'm comfortable seeking information when I need to. I'm confident in asking my healthcare provider questions if I don't understand something, and I'm able to look at different options to make decisions that are best for my health. I'm a proactive participant in my health care."," I AM OF SOUND MIND. I CAN READ. I CAN WRITE. I CAN SPELL.I DO NOT HAVE A HEARING PROBLEM, I WEAR GLASSES TO SEE WHAT I AM READING.","Well, I must say it's the waiting that makes me a bit anxious. Not knowing exactly what the doctor might say or if there's anything wrong that I wasn't aware of. It's the uncertainty that causes me some worry, though my faith always sees me through.",I HAVE NEVER FELT ANXIOUS OR AFRAID WHEN I GO TO THE DOCTOR. NO REASON. SHE HAS ALWAYS BEEN HONEST WITH ME.,"A few years back I had a condition known as prediabetes, which is like a wake-up call before actual diabetes sets in. I took this very seriously and did a lot of research about it. I made changes to my diet, started exercising daily, substantially cut down on my sugar intake, and started monitoring my blood sugar levels at home. After a few months, my efforts paid off and my blood sugar levels returned to normal. This experience taught me that maintaining a healthy lifestyle can prevent the",WALKING PNEUMONIA. NO KNOWLEDGE. NO SIGNS. ONLY EXPERIENCE I HAD WAS APATITE LOST. I NOW KNOW WHAT TO LOOK FOR WHEN IT COMES TO MY HEALTH. THIS COMES IN VARIOUS FORMS. ,MY DOCTOR IS DOING WHAT SHE WAS TRAINED TO DO. SHE HAS TO DO HER JOB. SHE KEEPS ME INFORMED ABOUT MY HEALTH. SHE LETS ME KNOW WHAT IS GOOD AND BAD. I AM AT EASE WITH HER. SHE MAKES ME FEEL LIKE I AM HER ONLY PATIENT. SHE TAKES HER TIME WITH ME. SHE DOES NOT RUSH ME OUT OF THE OFFICE. SHE LISTENS TO ME. I TRUST HER.,I HAVE BEEN WITH MY PCP FOR 25 + YEARS. SHE HAS ALL WAYS BEEN UP FRONT ABOUT MY CARE. NEVER HAD A REASON TO MISTRUST HER.
24,Baseline Zero Shot,"I believe I have a high degree of capacity to obtain, process, and understand basic health information and services needed to make appropriate health decisions. As someone who values personal health and wellness, I actively seek out relevant information, discuss these with health professionals, and utilize these to aid my decision-making. However, I may lack detailed knowledge in nuanced areas, particularly in mental health, which is why I am visiting you. I am confident in asking for clarifications and in discussing potential options with you."," I AM OF SOUND MIND. I CAN READ. I CAN WRITE. I CAN SPELL.I DO NOT HAVE A HEARING PROBLEM, I WEAR GLASSES TO SEE WHAT I AM READING.","I often tend to worry about the results of the examinations or tests they might conduct. The idea of a potential serious health concern being diagnosed makes me extremely anxious. In addition, the clinical environment and the impersonal interaction with medical personnel make me feel a little uneasy and stressed. The fear of invasive procedures also can trigger anxiety in me.",I HAVE NEVER FELT ANXIOUS OR AFRAID WHEN I GO TO THE DOCTOR. NO REASON. SHE HAS ALWAYS BEEN HONEST WITH ME.,"A few years ago, my mother was diagnosed with type-2 diabetes. While providing her care, I extensively researched about the disease, learning about the importance of diet control, physical activities, and regular check-ups besides medications. I was able to help her manage her blood sugar levels effectively, thereby reducing the risk of further complications. This experience not only enhanced my understanding of diabetes but medical issues overall.",WALKING PNEUMONIA. NO KNOWLEDGE. NO SIGNS. ONLY EXPERIENCE I HAD WAS APATITE LOST. I NOW KNOW WHAT TO LOOK FOR WHEN IT COMES TO MY HEALTH. THIS COMES IN VARIOUS FORMS. ,"I generally trust my primary care physician because of his open communication and professional expertise. He provides clear explanations regarding any health concerns, potential treatments, and preventive measures. Moreover, he maintains patient confidentiality, respects my views, and makes decisions in my best interest, which strengthens my trust. He's also open to discussions about different treatment options and respects my decisions, which makes me feel involved and respected. However, sometimes the long waiting times and short consultations due to his busy schedule make me feel a bit rushed",I HAVE BEEN WITH MY PCP FOR 25 + YEARS. SHE HAS ALL WAYS BEEN UP FRONT ABOUT MY CARE. NEVER HAD A REASON TO MISTRUST HER.
24,no_system_prompt.jsonl,"I believe I have a high capacity to obtain, process, and understand basic health information and services necessary for making appropriate health decisions. I am proactive and diligent in seeking out the information I need, and I am literate, so reading and comprehending medical documents or information is not an issue for me. Additionally, I have effectively communicated with my healthcare providers in the past, asking pertinent questions when necessary and making sure I fully understand my health matters."," I AM OF SOUND MIND. I CAN READ. I CAN WRITE. I CAN SPELL.I DO NOT HAVE A HEARING PROBLEM, I WEAR GLASSES TO SEE WHAT I AM READING.","As I mentioned before, I don't generally feel anxious or worried when I visit the doctor's office. I have a strong trust in my primary care physician. If I had to pick something, I guess it would be the uncertainty before getting test results, since you are not sure if there may be any underlying health issues. But otherwise, I feel quite relaxed during my visits.",I HAVE NEVER FELT ANXIOUS OR AFRAID WHEN I GO TO THE DOCTOR. NO REASON. SHE HAS ALWAYS BEEN HONEST WITH ME.,"I am a type 2 diabetic, so over the years, I've thoroughly learned how to manage my condition. This involves understanding how different food types impact my glucose levels, the importance of regular exercise, and how to properly administer my insulin. I've also familiarized myself with the symptoms of both hypoglycemia and hyperglycemia, so that I can respond appropriately. This self-management has greatly helped me in maintaining my health despite my condition.",WALKING PNEUMONIA. NO KNOWLEDGE. NO SIGNS. ONLY EXPERIENCE I HAD WAS APATITE LOST. I NOW KNOW WHAT TO LOOK FOR WHEN IT COMES TO MY HEALTH. THIS COMES IN VARIOUS FORMS. ,"As I mentioned earlier, I have complete trust in my primary care physician because we've built a strong professional relationship over the past 25 years. She's always honest and up front with me about my health, which I truly appreciate. It's always been open communication, which is key. She never hesitates to tell me the truth, even when it's unpleasant, and that's something I respect and trust in her.",I HAVE BEEN WITH MY PCP FOR 25 + YEARS. SHE HAS ALL WAYS BEEN UP FRONT ABOUT MY CARE. NEVER HAD A REASON TO MISTRUST HER.
25,all_4.jsonl,"As a college graduate, I have always believed in the importance of learning and comprehension. I feel pretty confident in my ability to obtain, process, and understand basic health information. I do know that I have areas where I could improve, and sometimes, it's a challenge to fully comprehend complex medical terms or concepts. However, I am not afraid to ask questions or seek further clarification when I don't understand something, so I can make informed decisions about my health.",I feel that I have a general understanding of the information I obtain. I know that I get to ask questions to anything that I don't understand. ,"The possibility of receiving bad news or a diagnosis I'm not ready for makes me the most anxious. I get worried about what they might find or say, even if I feel fine physically. It's just the uncertainty that gets to me.",The possibility of having to endure a lengthy process when going to the dentist. I have a lot of issues with my teeth and I hate going to the dentist. ,"When I was diagnosed with hypertension, I had to do a lot of research to understand the implications for my health and how to manage it. That's when I realized how much our lifestyle habits, such as diet and exercise, play significant roles in maintaining good health. I made efforts to adjust my lifestyle accordingly, which really improved my health over time.",I was pregnant with my son and I understood that having high blood pressure is very dangerous and that it can hurt the baby as well. ,"There's a level of trust I have for doctors, as I believe they are knowledgeable and dedicated to their profession. However, sometimes I feel like they don't take enough time to listen to my concerns. This, along with the fact that doctors' appointments feel rushed, sometimes gives me a bit of a skeptical eye. It is important for me to have a doctor who communicates effectively and treats me as a human being, not just another case. So overall, my trust isn't absolute, but I","I feel that doctors have a person's best interest at heart. I sense see that in the emergency room,  people seem to have the same diagnosis. "
25,conditioning_on_all.jsonl,"As a college graduate, I believe I have the necessary critical thinking skills and the capacity to obtain, process, and understand basic health information. Despite my modest income, I make concentrated efforts to access health services when needed. My understanding of health decisions may not be perfect, I don't always prioritize disease prevention, but I do my best to stay informed and make decisions that seem right for my personal wellbeing. I sometimes struggle with the complex medical jargon, so I typically ask for clarification to ensure I",I feel that I have a general understanding of the information I obtain. I know that I get to ask questions to anything that I don't understand. ,"Honestly, going to the doctor's office tends to make me feel a bit anxious because I'm afraid of hearing any bad news about my health. Given that I don't always prioritize disease prevention and healthy living, there's always a worry lurking at the back of my mind about unforeseen health issues. Also, I find the entire doctor's office experience a bit stressful, from the paperwork, the long waits to the actual examination process. Ultimately, I try to remain as calm and composed as I possibly",The possibility of having to endure a lengthy process when going to the dentist. I have a lot of issues with my teeth and I hate going to the dentist. ,"A couple of years ago, I was diagnosed as pre-diabetic during a routine check-up. As a college graduate, I knew the severity of this condition, so, it became a wake-up call for me. I started incorporating more walks into my routine, limited my sugar intake, and made certain changes to my diet. I also started attending health webinars to keep up to date with any new information about diabetes and preventive measures. Though I could be more consistent at times with this health regimen,",I was pregnant with my son and I understood that having high blood pressure is very dangerous and that it can hurt the baby as well. ,"I have some level of trust for my primary care physician because I believe that they possess the necessary skills and knowledge to guide me towards maintaining my health as much as I am able to. However, my trust isn't complete because I believe my health isn't their top priority, as they deal with many patients, and they might not always be on point when it comes to my unique needs. Also, I suppose it's just in my nature to question things and not blindly accept everything I'm told.","I feel that doctors have a person's best interest at heart. I sense see that in the emergency room,  people seem to have the same diagnosis. "
